,Name,total_area
265,"Posterior auditory area, layer 1",259428.0
266,"Posterior auditory area, layer 2/3",399545.9
267,"Posterior auditory area, layer 4",177926.8
268,"Posterior auditory area, layer 5",534555.7
269,"Posterior auditory area, layer 6a",242665.4
270,"Posterior auditory area, layer 6b",50437.8
271,Posterior complex of the thalamus,10324623.6
272,Posterior hypothalamic nucleus,6013872.3
273,Posterior intralaminar thalamic nucleus,319862.9
274,Posterior limiting nucleus of the thalamus,1081404.4
275,Posterior parietal association areas,19531254.5
276,Posterior pretectal nucleus,1513765.5
277,Posterior triangular thalamic nucleus,1883885.0999999999
278,Posterodorsal preoptic nucleus,108886.40000000001
279,Postpiriform transition area,3290762.8
280,Precommissural nucleus,1509005.6
281,Preparasubthalamic nucleus,138516.09999999998
282,Pretectal region,17760853.0
283,Primary auditory area,14596316.1
284,"Primary auditory area, layer 1",2453355.4
285,"Primary auditory area, layer 2/3",3196376.3
286,"Primary auditory area, layer 4",1581549.2
287,"Primary auditory area, layer 5",4925448.7
288,"Primary auditory area, layer 6a",2070965.7
289,"Primary auditory area, layer 6b",368620.60000000003
290,Primary motor area,51104350.0
291,"Primary motor area, Layer 1",4895459.2
292,"Primary motor area, Layer 2/3",14746532.8
293,"Primary motor area, Layer 5",13728755.2
294,"Primary motor area, Layer 6a",16445849.8
295,"Primary motor area, Layer 6b",1287752.7
296,Primary somatosensory area,187323796.99
297,"Primary somatosensory area, barrel field",50204914.49
298,"Primary somatosensory area, barrel field, layer 1",6670798.7
299,"Primary somatosensory area, barrel field, layer 2/3",12078968.5
300,"Primary somatosensory area, barrel field, layer 4",10266235.0
301,"Primary somatosensory area, barrel field, layer 5",9675547.0
302,"Primary somatosensory area, barrel field, layer 6a",10349525.0
303,"Primary somatosensory area, barrel field, layer 6b",1163840.09
304,"Primary somatosensory area, lower limb",19158891.6
305,"Primary somatosensory area, lower limb, layer 1",2348486.7
306,"Primary somatosensory area, lower limb, layer 2/3",5128143.36
307,"Primary somatosensory area, lower limb, layer 4",2188503.71
308,"Primary somatosensory area, lower limb, layer 5",4594275.6
309,"Primary somatosensory area, lower limb, layer 6a",4470217.3
310,"Primary somatosensory area, lower limb, layer 6b",429264.89
311,"Primary somatosensory area, mouth",45026519.8
312,"Primary somatosensory area, mouth, layer 1",4791704.6
313,"Primary somatosensory area, mouth, layer 2/3",9702958.1
314,"Primary somatosensory area, mouth, layer 4",6968971.96
315,"Primary somatosensory area, mouth, layer 5",9274671.8
316,"Primary somatosensory area, mouth, layer 6a",13371863.1
317,"Primary somatosensory area, mouth, layer 6b",916378.4
318,"Primary somatosensory area, nose",21951315.7
319,"Primary somatosensory area, nose, layer 1",2926554.7
320,"Primary somatosensory area, nose, layer 2/3",4650555.5
321,"Primary somatosensory area, nose, layer 4",3958774.8
322,"Primary somatosensory area, nose, layer 5",4100610.6999999997
323,"Primary somatosensory area, nose, layer 6a",5915866.7
324,"Primary somatosensory area, nose, layer 6b",398953.13
325,"Primary somatosensory area, trunk",11727104.6
326,"Primary somatosensory area, trunk, layer 1",1710688.2
327,"Primary somatosensory area, trunk, layer 2/3",3523136.8
328,"Primary somatosensory area, trunk, layer 4",1276273.65
329,"Primary somatosensory area, trunk, layer 5",2970622.5999999996
330,"Primary somatosensory area, trunk, layer 6a",1961753.76
331,"Primary somatosensory area, trunk, layer 6b",284629.4
