,Name,total_area
70,Basolateral amygdalar nucleus,14351712.120000001
71,"Basolateral amygdalar nucleus, anterior part",5904362.52
72,"Basolateral amygdalar nucleus, posterior part",5264526.3
73,"Basolateral amygdalar nucleus, ventral part",3182839.4
74,Basomedial amygdalar nucleus,11281723.2
75,"Basomedial amygdalar nucleus, anterior part",5668900.4
76,"Basomedial amygdalar nucleus, posterior part",5612822.5
77,Bed nuclei of the stria terminalis,12167892.3
78,Bed nucleus of the accessory olfactory tract,178255.2
79,Bed nucleus of the anterior commissure,108494.7
80,Brain stem,341503300.9
81,Caudoputamen,195314750.4
82,Central amygdalar nucleus,10007048.0
83,"Central amygdalar nucleus, capsular part",2383245.1
84,"Central amygdalar nucleus, lateral part",1981640.3
85,"Central amygdalar nucleus, medial part",5642162.4
86,Central lateral nucleus of the thalamus,3059290.3
87,Central medial nucleus of the thalamus,2121650.3
88,Cerebral cortex,878735838.4
89,Cerebral nuclei,391763269.9
90,Cerebrum,1270497650.1
91,Claustrum,3204916.8
92,Cortical amygdalar area,20304130.1
93,"Cortical amygdalar area, anterior part",5467703.2
94,"Cortical amygdalar area, posterior part",14836426.2
95,"Cortical amygdalar area, posterior part, lateral zone",7844468.5
96,"Cortical amygdalar area, posterior part, medial zone",6991957.6
97,Cortical plate,816847725.9
98,Cortical subplate,61887938.9
99,Dentate gyrus,27575355.7
100,"Dentate gyrus, granule cell layer",7164744.3
101,"Dentate gyrus, molecular layer",18070529.8
102,"Dentate gyrus, polymorph layer",2340082.0
103,Diagonal band nucleus,5513183.28
104,Dorsal auditory area,9240520.0
105,"Dorsal auditory area, layer 1",1490102.8
106,"Dorsal auditory area, layer 2/3",2499048.4
107,"Dorsal auditory area, layer 4",1011056.0
108,"Dorsal auditory area, layer 5",2598409.1
109,"Dorsal auditory area, layer 6a",1406364.9
110,"Dorsal auditory area, layer 6b",235538.4
111,Dorsal part of the lateral geniculate complex,5854220.5
112,"Dorsal part of the lateral geniculate complex, core",3432571.3
113,"Dorsal part of the lateral geniculate complex, ipsilateral zone",774485.22
114,"Dorsal part of the lateral geniculate complex, shell",1645709.8
115,Dorsal peduncular area,361371.08
116,Dorsal premammillary nucleus,867413.2
117,Dorsomedial nucleus of the hypothalamus,2786031.7
118,Ectorhinal area,8863340.6
119,Ectorhinal area/Layer 1,1190347.7
120,Ectorhinal area/Layer 2/3,2309079.1
121,Ectorhinal area/Layer 5,2834259.4
122,Ectorhinal area/Layer 6a,2233271.5
123,Ectorhinal area/Layer 6b,296383.7
124,Edinger-Westphal nucleus,34642.7
125,Endopiriform nucleus,18080284.3
126,"Endopiriform nucleus, dorsal part",11436989.0
127,"Endopiriform nucleus, ventral part",6643313.5
128,Entorhinal area,9581476.83
129,"Entorhinal area, lateral part",9581476.83
130,"Entorhinal area, lateral part, layer 1",1537381.9
131,"Entorhinal area, lateral part, layer 2",2178096.03
132,"Entorhinal area, lateral part, layer 3",2292894.4
133,"Entorhinal area, lateral part, layer 5",2548796.3
