Observation id	Observation date	Description	Observation type	Source	Total duration	Media duration (s)	FPS (frame/s)	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	311.300	312.250	0.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6226	6245				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	313.900	315.200	1.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6278	6304				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	317.250	318.150	0.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6345	6363				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	320.500	321.600	1.100	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6410	6432				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	330.350	331.550	1.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6607	6631				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	331.550	335.450	3.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6631	6709				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	336.000	336.550	0.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6720	6731				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	aggressive contact	aggressive behaviour	STATE	337.350	338.250	0.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6747	6765				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	338.250	339.700	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6765	6794				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	in empty nest	Not defined	STATE	341.150	348.500	7.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6823	6970				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	349.950	350.400	0.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	6999	7008				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	licking and grooming	investigation	STATE	350.400	351.250	0.850	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	7008	7025				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	chemoinvestigation	investigation	STATE	351.500	352.400	0.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	7030	7048				
JKAJ31.7d_ZD	2025-02-19 15:28:50		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	330.800	1006.850	20.000	No focal subject	142.55	aggressive contact	aggressive behaviour	STATE	352.400	357.750	5.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7d_cannulation_drug_pups_bottom_left2024-06-20T18_20_37.avi	7048	7155				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	pup introduction	Not defined	POINT	10.000	10.000	NA	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	200	200				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	17.250	19.800	2.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	345	396				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	22.500	22.950	0.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	450	459				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	aggressive contact	aggressive behaviour	STATE	22.950	27.250	4.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	459	545				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	29.050	30.350	1.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	581	607				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	33.600	34.800	1.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	672	696				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	34.800	38.300	3.500	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	696	766				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	40.000	40.600	0.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	800	812				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	41.150	41.800	0.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	823	836				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	41.800	43.350	1.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	836	867				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	44.450	45.900	1.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	889	918				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	51.200	57.100	5.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	1024	1142				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	66.050	78.750	12.700	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	1321	1575				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	81.050	89.950	8.900	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	1621	1799				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	90.800	92.600	1.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	1816	1852				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	licking and grooming	investigation	STATE	95.750	100.150	4.400	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	1915	2003				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	102.750	103.050	0.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2055	2061				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	104.850	109.800	4.950	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2097	2196				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	111.600	115.250	3.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2232	2305				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	119.250	119.750	0.500	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2385	2395				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	132.700	135.900	3.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2654	2718				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	138.900	142.550	3.650	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2778	2851				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	143.600	144.200	0.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	2872	2884				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	155.800	156.100	0.300	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3116	3122				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	158.300	159.650	1.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3166	3193				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	160.000	166.450	6.450	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3200	3329				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	166.900	167.500	0.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3338	3350				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	177.650	180.200	2.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3553	3604				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	180.150	180.700	0.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3603	3614				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	rearing	stress behaviour	STATE	183.900	187.250	3.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3678	3745				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	188.750	189.100	0.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3775	3782				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	190.100	193.450	3.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3802	3869				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	199.250	201.050	1.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	3985	4021				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	207.800	210.600	2.800	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	4156	4212				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	218.400	220.750	2.350	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	4368	4415				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	230.700	280.900	50.200	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	4614	5618				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	self-grooming	stress behaviour	STATE	265.000	270.700	5.700	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	5300	5414				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	285.300	288.850	3.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	5706	5777				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	289.700	297.750	8.050	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	5794	5955				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	chemoinvestigation	investigation	STATE	301.150	304.700	3.550	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	6023	6094				
JKAJ31.7e_ZD	2025-02-19 15:25:44		Media file	player #1:Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	978.900	1006.900	20.000	No focal subject	331.85	in empty nest	Not defined	STATE	306.700	321.300	14.600	Z:/home/shared/people/Mingran/NPS_manipulation/cannulation/pups/ZD/JKAJ31.7e_cannulation_drug_pups_top_left2024-06-20T18_20_37.avi	6134	6426				
