,Event,I_Injected(pA),Event start ,Event end ,filename,Ramp_start,Ramp_end
12,6,65,1976.19921875,2001.099609375,S1C4 23012023,1080.0,2080.0
13,6,65,2041.59948730468,2073.599609375,S1C4 23012023,1080.0,2080.0
14,7,75,1621.5,1627.50012207031,S1C4 23012023,1080.0,2080.0
15,7,75,1728.90051269531,1738.298828125,S1C4 23012023,1080.0,2080.0
16,7,75,1806.0,1826.19909667968,S1C4 23012023,1080.0,2080.0
17,7,75,1865.59948730468,1892.40258789062,S1C4 23012023,1080.0,2080.0
18,7,75,1919.5,1964.50012207031,S1C4 23012023,1080.0,2080.0
19,8,85,1561.10144042968,1566.99621582031,S1C4 23012023,1080.0,2080.0
20,8,85,1667.80102539062,1678.296875,S1C4 23012023,1080.0,2080.0
21,8,85,1739.19921875,1758.1015625,S1C4 23012023,1080.0,2080.0
22,8,85,1813.5,1840.1015625,S1C4 23012023,1080.0,2080.0
23,8,85,1870.30102539062,1913.6015625,S1C4 23012023,1080.0,2080.0
24,9,95,1532.10144042968,1538.20300292968,S1C4 23012023,1080.0,2080.0
25,9,95,1623.30102539062,1634.49621582031,S1C4 23012023,1080.0,2080.0
26,9,95,1721.19921875,1741.296875,S1C4 23012023,1080.0,2080.0
27,9,95,1777.5,1810.796875,S1C4 23012023,1080.0,2080.0
28,10,105,1508.5,1514.40258789062,S1C4 23012023,1080.0,2080.0
29,10,105,1605.80102539062,1617.20300292968,S1C4 23012023,1080.0,2080.0
30,10,105,1675.39855957031,1695.90258789062,S1C4 23012023,1080.0,2080.0
31,10,105,1741.0,1770.70300292968,S1C4 23012023,1080.0,2080.0
32,11,115,1488.39855957031,1494.40258789062,S1C4 23012023,1080.0,2080.0
33,11,115,1569.89855957031,1582.20300292968,S1C4 23012023,1080.0,2080.0
34,11,115,1634.19921875,1651.49621582031,S1C4 23012023,1080.0,2080.0
35,11,115,1687.60144042968,1716.70300292968,S1C4 23012023,1080.0,2080.0
36,12,125,1465.19921875,1470.90258789062,S1C4 23012023,1080.0,2080.0
37,12,125,1531.80102539062,1543.49621582031,S1C4 23012023,1080.0,2080.0
38,12,125,1586.39855957031,1606.70300292968,S1C4 23012023,1080.0,2080.0
39,12,125,1637.80102539062,1661.99621582031,S1C4 23012023,1080.0,2080.0
40,13,135,1436.89855957031,1442.49621582031,S1C4 23012023,1080.0,2080.0
41,13,135,1514.80102539062,1526.6015625,S1C4 23012023,1080.0,2080.0
42,13,135,1567.30102539062,1589.70300292968,S1C4 23012023,1080.0,2080.0
43,13,135,1612.89855957031,1649.49621582031,S1C4 23012023,1080.0,2080.0
44,14,145,1388.89855957031,1394.39074707031,S1C4 23012023,1080.0,2080.0
45,14,145,1463.79699707031,1475.1015625,S1C4 23012023,1080.0,2080.0
46,14,145,1515.29699707031,1534.1015625,S1C4 23012023,1080.0,2080.0
47,14,145,1568.60144042968,1604.70300292968,S1C4 23012023,1080.0,2080.0
48,15,155,1408.0,1413.50012207031,S1C4 23012023,1080.0,2080.0
49,15,155,1473.5,1485.50012207031,S1C4 23012023,1080.0,2080.0
50,15,155,1525.89855957031,1548.39074707031,S1C4 23012023,1080.0,2080.0
0,1,25,1965.19995117187,1968.59997558593,S1C5 21022023,1080.0,2080.0
1,1,25,2006.90002441406,2011.90014648437,S1C5 21022023,1080.0,2080.0
2,1,25,2036.40002441406,2045.60009765625,S1C5 21022023,1080.0,2080.0
3,1,25,2063.60009765625,2079.7998046875,S1C5 21022023,1080.0,2080.0
4,2,35,1693.90002441406,1697.30029296875,S1C5 21022023,1080.0,2080.0
5,2,35,1738.2001953125,1743.10009765625,S1C5 21022023,1080.0,2080.0
6,2,35,1767.0,1776.80029296875,S1C5 21022023,1080.0,2080.0
7,2,35,1791.2001953125,1894.30029296875,S1C5 21022023,1080.0,2080.0
8,3,45,1681.40051269531,1684.69909667968,S1C5 21022023,1080.0,2080.0
9,3,45,1716.2001953125,1721.099609375,S1C5 21022023,1080.0,2080.0
10,3,45,1741.90051269531,1750.89965820312,S1C5 21022023,1080.0,2080.0
11,3,45,1767.09948730468,1881.50109863281,S1C5 21022023,1080.0,2080.0
12,4,55,1523.30102539062,1526.599609375,S1C5 21022023,1080.0,2080.0
13,4,55,1554.80102539062,1559.50012207031,S1C5 21022023,1080.0,2080.0
14,4,55,1583.59948730468,1594.40258789062,S1C5 21022023,1080.0,2080.0
15,4,55,1608.59948730468,1729.298828125,S1C5 21022023,1080.0,2080.0
16,5,65,1490.90051269531,1494.298828125,S1C5 21022023,1080.0,2080.0
17,5,65,1520.30102539062,1525.50012207031,S1C5 21022023,1080.0,2080.0
18,5,65,1549.90051269531,1683.50012207031,S1C5 21022023,1080.0,2080.0
19,5,65,2008.0,2012.90258789062,S1C5 21022023,1080.0,2080.0
20,6,75,1427.30102539062,1430.50012207031,S1C5 21022023,1080.0,2080.0
21,6,75,1462.40051269531,1467.298828125,S1C5 21022023,1080.0,2080.0
22,6,75,1486.59948730468,1599.40258789062,S1C5 21022023,1080.0,2080.0
23,6,75,1962.69921875,1967.40258789062,S1C5 21022023,1080.0,2080.0
24,6,75,2019.40051269531,2027.19909667968,S1C5 21022023,1080.0,2080.0
25,7,85,1469.90051269531,1473.19909667968,S1C5 21022023,1080.0,2080.0
26,7,85,1495.19921875,1500.298828125,S1C5 21022023,1080.0,2080.0
27,7,85,1530.09948730468,1680.90258789062,S1C5 21022023,1080.0,2080.0
28,7,85,1951.69921875,1956.90258789062,S1C5 21022023,1080.0,2080.0
29,7,85,2056.599609375,2078.5,S1C5 21022023,1080.0,2080.0
30,8,95,1427.10144042968,1430.296875,S1C5 21022023,1080.0,2080.0
31,8,95,1455.30102539062,1459.99621582031,S1C5 21022023,1080.0,2080.0
32,8,95,1480.10144042968,1488.90258789062,S1C5 21022023,1080.0,2080.0
33,8,95,1502.69921875,1643.90258789062,S1C5 21022023,1080.0,2080.0
34,8,95,1915.5,1920.796875,S1C5 21022023,1080.0,2080.0
35,8,95,1997.19921875,2005.296875,S1C5 21022023,1080.0,2080.0
36,8,95,2048.19921875,2078.796875,S1C5 21022023,1080.0,2080.0
37,9,105,1359.0,1362.296875,S1C5 21022023,1080.0,2080.0
38,9,105,1391.0,1395.90258789062,S1C5 21022023,1080.0,2080.0
39,9,105,1413.89855957031,1422.99621582031,S1C5 21022023,1080.0,2080.0
40,9,105,1436.0,1568.70300292968,S1C5 21022023,1080.0,2080.0
41,9,105,1827.39855957031,1832.6015625,S1C5 21022023,1080.0,2080.0
42,9,105,1901.5,1912.1015625,S1C5 21022023,1080.0,2080.0
43,9,105,1977.89855957031,2079.1015625,S1C5 21022023,1080.0,2080.0
44,10,115,1353.89855957031,1357.296875,S1C5 21022023,1080.0,2080.0
45,10,115,1393.69921875,1399.1015625,S1C5 21022023,1080.0,2080.0
46,10,115,1418.10144042968,1577.99621582031,S1C5 21022023,1080.0,2080.0
47,10,115,1820.10144042968,1825.99621582031,S1C5 21022023,1080.0,2080.0
48,10,115,1919.5,2045.99621582031,S1C5 21022023,1080.0,2080.0
49,11,125,1309.69921875,1312.90258789062,S1C5 21022023,1080.0,2080.0
50,11,125,1367.0,1371.796875,S1C5 21022023,1080.0,2080.0
51,11,125,1392.10144042968,1544.99621582031,S1C5 21022023,1080.0,2080.0
52,11,125,1799.19921875,1806.20300292968,S1C5 21022023,1080.0,2080.0
53,11,125,1866.80102539062,1946.6015625,S1C5 21022023,1080.0,2080.0
54,11,125,1992.39855957031,2079.296875,S1C5 21022023,1080.0,2080.0
55,12,135,1316.39855957031,1319.49621582031,S1C5 21022023,1080.0,2080.0
56,12,135,1342.19921875,1347.20300292968,S1C5 21022023,1080.0,2080.0
57,12,135,1373.0,1534.90258789062,S1C5 21022023,1080.0,2080.0
58,12,135,1757.19921875,1763.40258789062,S1C5 21022023,1080.0,2080.0
59,12,135,1815.19921875,2078.99609375,S1C5 21022023,1080.0,2080.0
60,13,145,1308.0,1311.20300292968,S1C5 21022023,1080.0,2080.0
61,13,145,1344.30102539062,1349.40258789062,S1C5 21022023,1080.0,2080.0
62,13,145,1373.60144042968,1538.90258789062,S1C5 21022023,1080.0,2080.0
63,13,145,1753.10144042968,1760.296875,S1C5 21022023,1080.0,2080.0
64,13,145,1841.5,2079.6015625,S1C5 21022023,1080.0,2080.0
65,14,155,1312.29699707031,1315.50012207031,S1C5 21022023,1080.0,2080.0
66,14,155,1344.203125,1349.6015625,S1C5 21022023,1080.0,2080.0
67,14,155,1369.39855957031,1554.6015625,S1C5 21022023,1080.0,2080.0
68,14,155,1777.89855957031,1786.00012207031,S1C5 21022023,1080.0,2080.0
69,14,155,1844.703125,2079.39086914062,S1C5 21022023,1080.0,2080.0
70,15,165,1297.79699707031,1301.00012207031,S1C5 21022023,1080.0,2080.0
71,15,165,1324.79699707031,1329.70300292968,S1C5 21022023,1080.0,2080.0
72,15,165,1349.29699707031,1536.6015625,S1C5 21022023,1080.0,2080.0
73,15,165,1754.0,2079.703125,S1C5 21022023,1080.0,2080.0
0,1,25,0.0,0.0,S1C5 23012023,1080.0,2080.0
1,2,35,0.0,0.0,S1C5 23012023,1080.0,2080.0
2,3,45,1939.90051269531,1945.30078125,S1C5 23012023,1080.0,2080.0
3,4,55,1790.5,1796.19909667968,S1C5 23012023,1080.0,2080.0
4,4,55,1953.69921875,1963.40258789062,S1C5 23012023,1080.0,2080.0
5,5,65,1754.90051269531,1761.099609375,S1C5 23012023,1080.0,2080.0
6,5,65,1877.5,1888.599609375,S1C5 23012023,1080.0,2080.0
7,5,65,1969.30102539062,1985.40258789062,S1C5 23012023,1080.0,2080.0
8,5,65,2046.90051269531,2072.099609375,S1C5 23012023,1080.0,2080.0
9,6,75,1655.69921875,1661.50012207031,S1C5 23012023,1080.0,2080.0
10,6,75,1800.40051269531,1810.69909667968,S1C5 23012023,1080.0,2080.0
11,6,75,1886.19921875,1906.00012207031,S1C5 23012023,1080.0,2080.0
12,6,75,1976.19921875,2001.099609375,S1C5 23012023,1080.0,2080.0
13,6,75,2041.59948730468,2073.599609375,S1C5 23012023,1080.0,2080.0
14,7,85,1621.5,1627.50012207031,S1C5 23012023,1080.0,2080.0
15,7,85,1728.90051269531,1738.298828125,S1C5 23012023,1080.0,2080.0
16,7,85,1806.0,1826.19909667968,S1C5 23012023,1080.0,2080.0
17,7,85,1865.59948730468,1892.40258789062,S1C5 23012023,1080.0,2080.0
18,7,85,1919.5,1964.50012207031,S1C5 23012023,1080.0,2080.0
19,8,95,1561.10144042968,1566.99621582031,S1C5 23012023,1080.0,2080.0
20,8,95,1667.80102539062,1678.296875,S1C5 23012023,1080.0,2080.0
21,8,95,1739.19921875,1758.1015625,S1C5 23012023,1080.0,2080.0
22,8,95,1813.5,1840.1015625,S1C5 23012023,1080.0,2080.0
23,8,95,1870.30102539062,1913.6015625,S1C5 23012023,1080.0,2080.0
24,9,105,1532.10144042968,1538.20300292968,S1C5 23012023,1080.0,2080.0
25,9,105,1623.30102539062,1634.49621582031,S1C5 23012023,1080.0,2080.0
26,9,105,1721.19921875,1741.296875,S1C5 23012023,1080.0,2080.0
27,9,105,1777.5,1810.796875,S1C5 23012023,1080.0,2080.0
28,10,115,1508.5,1514.40258789062,S1C5 23012023,1080.0,2080.0
29,10,115,1605.80102539062,1617.20300292968,S1C5 23012023,1080.0,2080.0
30,10,115,1675.39855957031,1695.90258789062,S1C5 23012023,1080.0,2080.0
31,10,115,1741.0,1770.70300292968,S1C5 23012023,1080.0,2080.0
32,11,125,1488.39855957031,1494.40258789062,S1C5 23012023,1080.0,2080.0
33,11,125,1569.89855957031,1582.20300292968,S1C5 23012023,1080.0,2080.0
34,11,125,1634.19921875,1651.49621582031,S1C5 23012023,1080.0,2080.0
35,11,125,1687.60144042968,1716.70300292968,S1C5 23012023,1080.0,2080.0
36,12,135,1465.19921875,1470.90258789062,S1C5 23012023,1080.0,2080.0
37,12,135,1531.80102539062,1543.49621582031,S1C5 23012023,1080.0,2080.0
38,12,135,1586.39855957031,1606.70300292968,S1C5 23012023,1080.0,2080.0
39,12,135,1637.80102539062,1661.99621582031,S1C5 23012023,1080.0,2080.0
40,13,145,1436.89855957031,1442.49621582031,S1C5 23012023,1080.0,2080.0
41,13,145,1514.80102539062,1526.6015625,S1C5 23012023,1080.0,2080.0
42,13,145,1567.30102539062,1589.70300292968,S1C5 23012023,1080.0,2080.0
43,13,145,1612.89855957031,1649.49621582031,S1C5 23012023,1080.0,2080.0
44,14,155,1388.89855957031,1394.39074707031,S1C5 23012023,1080.0,2080.0
45,14,155,1463.79699707031,1475.1015625,S1C5 23012023,1080.0,2080.0
46,14,155,1515.29699707031,1534.1015625,S1C5 23012023,1080.0,2080.0
47,14,155,1568.60144042968,1604.70300292968,S1C5 23012023,1080.0,2080.0
48,15,165,1408.0,1413.50012207031,S1C5 23012023,1080.0,2080.0
49,15,165,1473.5,1485.50012207031,S1C5 23012023,1080.0,2080.0
50,15,165,1525.89855957031,1548.39074707031,S1C5 23012023,1080.0,2080.0
0,1,25,0.0,0.0,S1C6 23012023,1080.0,2080.0
1,2,35,1922.90002441406,1924.10009765625,S1C6 23012023,1080.0,2080.0
2,3,45,1818.7001953125,1819.89965820312,S1C6 23012023,1080.0,2080.0
3,3,45,1963.5,1965.00109863281,S1C6 23012023,1080.0,2080.0
4,3,45,2050.80004882812,2052.5009765625,S1C6 23012023,1080.0,2080.0
5,4,55,1675.09948730468,1676.298828125,S1C6 23012023,1080.0,2080.0
6,4,55,1820.0,1821.599609375,S1C6 23012023,1080.0,2080.0
7,4,55,1910.90051269531,1912.599609375,S1C6 23012023,1080.0,2080.0
8,4,55,1990.30102539062,1992.40258789062,S1C6 23012023,1080.0,2080.0
9,4,55,2053.19921875,2055.5,S1C6 23012023,1080.0,2080.0
10,5,65,1588.69921875,1589.90258789062,S1C6 23012023,1080.0,2080.0
11,5,65,1711.69921875,1713.298828125,S1C6 23012023,1080.0,2080.0
12,5,65,1793.90051269531,1795.599609375,S1C6 23012023,1080.0,2080.0
13,5,65,1868.90051269531,1870.90258789062,S1C6 23012023,1080.0,2080.0
14,5,65,1969.69921875,1972.19909667968,S1C6 23012023,1080.0,2080.0
15,5,65,2025.80102539062,2028.90258789062,S1C6 23012023,1080.0,2080.0
16,6,75,1534.40051269531,1535.599609375,S1C6 23012023,1080.0,2080.0
17,6,75,1677.90051269531,1679.50012207031,S1C6 23012023,1080.0,2080.0
18,6,75,1758.30102539062,1760.19909667968,S1C6 23012023,1080.0,2080.0
19,6,75,1827.40051269531,1829.599609375,S1C6 23012023,1080.0,2080.0
20,6,75,1900.69921875,1903.50012207031,S1C6 23012023,1080.0,2080.0
21,6,75,1969.59948730468,1972.69909667968,S1C6 23012023,1080.0,2080.0
22,6,75,2053.80102539062,2057.599609375,S1C6 23012023,1080.0,2080.0
23,7,85,1492.69921875,1494.00012207031,S1C6 23012023,1080.0,2080.0
24,7,85,1617.5,1619.099609375,S1C6 23012023,1080.0,2080.0
25,7,85,1683.80102539062,1685.599609375,S1C6 23012023,1080.0,2080.0
26,7,85,1731.69921875,1734.00012207031,S1C6 23012023,1080.0,2080.0
27,7,85,1800.0,1802.599609375,S1C6 23012023,1080.0,2080.0
28,7,85,1861.19921875,1864.40258789062,S1C6 23012023,1080.0,2080.0
29,7,85,1927.09948730468,1930.90258789062,S1C6 23012023,1080.0,2080.0
30,7,85,2008.30102539062,2012.90258789062,S1C6 23012023,1080.0,2080.0
31,8,95,1431.0,1432.20300292968,S1C6 23012023,1080.0,2080.0
32,8,95,1537.30102539062,1538.90258789062,S1C6 23012023,1080.0,2080.0
33,8,95,1619.60144042968,1621.49621582031,S1C6 23012023,1080.0,2080.0
34,8,95,1686.80102539062,1689.1015625,S1C6 23012023,1080.0,2080.0
35,8,95,1762.30102539062,1765.1015625,S1C6 23012023,1080.0,2080.0
36,8,95,1819.89855957031,1823.296875,S1C6 23012023,1080.0,2080.0
37,8,95,1881.5,1885.20300292968,S1C6 23012023,1080.0,2080.0
38,8,95,1947.80102539062,1952.40258789062,S1C6 23012023,1080.0,2080.0
39,9,105,1447.0,1448.296875,S1C6 23012023,1080.0,2080.0
40,9,105,1546.5,1548.20300292968,S1C6 23012023,1080.0,2080.0
41,9,105,1638.60144042968,1640.70300292968,S1C6 23012023,1080.0,2080.0
42,9,105,1698.30102539062,1700.70300292968,S1C6 23012023,1080.0,2080.0
43,9,105,1746.10144042968,1748.99621582031,S1C6 23012023,1080.0,2080.0
44,9,105,1801.69921875,1804.99621582031,S1C6 23012023,1080.0,2080.0
45,9,105,1850.89855957031,1855.20300292968,S1C6 23012023,1080.0,2080.0
46,10,115,1418.39855957031,1419.70300292968,S1C6 23012023,1080.0,2080.0
47,10,115,1503.39855957031,1505.1015625,S1C6 23012023,1080.0,2080.0
48,10,115,1574.80102539062,1576.796875,S1C6 23012023,1080.0,2080.0
49,10,115,1632.89855957031,1635.296875,S1C6 23012023,1080.0,2080.0
50,10,115,1700.80102539062,1703.49621582031,S1C6 23012023,1080.0,2080.0
51,10,115,1760.5,1764.296875,S1C6 23012023,1080.0,2080.0
52,10,115,1819.10144042968,1823.99621582031,S1C6 23012023,1080.0,2080.0
53,11,125,1373.80102539062,1374.99621582031,S1C6 23012023,1080.0,2080.0
54,11,125,1458.30102539062,1459.90258789062,S1C6 23012023,1080.0,2080.0
55,11,125,1527.0,1528.99621582031,S1C6 23012023,1080.0,2080.0
56,11,125,1597.19921875,1599.6015625,S1C6 23012023,1080.0,2080.0
57,11,125,1676.5,1679.49621582031,S1C6 23012023,1080.0,2080.0
58,11,125,1729.5,1732.70300292968,S1C6 23012023,1080.0,2080.0
59,11,125,1774.60144042968,1778.49621582031,S1C6 23012023,1080.0,2080.0
60,11,125,1834.80102539062,1839.40258789062,S1C6 23012023,1080.0,2080.0
61,12,135,1377.80102539062,1378.99621582031,S1C6 23012023,1080.0,2080.0
62,12,135,1445.89855957031,1447.6015625,S1C6 23012023,1080.0,2080.0
63,12,135,1508.60144042968,1510.6015625,S1C6 23012023,1080.0,2080.0
64,12,135,1569.0,1571.296875,S1C6 23012023,1080.0,2080.0
65,12,135,1631.39855957031,1634.40258789062,S1C6 23012023,1080.0,2080.0
66,12,135,1684.10144042968,1687.796875,S1C6 23012023,1080.0,2080.0
67,12,135,1733.10144042968,1737.40258789062,S1C6 23012023,1080.0,2080.0
68,13,145,1319.30102539062,1320.49621582031,S1C6 23012023,1080.0,2080.0
69,13,145,1404.10144042968,1405.70300292968,S1C6 23012023,1080.0,2080.0
70,13,145,1467.19921875,1469.20300292968,S1C6 23012023,1080.0,2080.0
71,13,145,1525.10144042968,1527.49621582031,S1C6 23012023,1080.0,2080.0
72,13,145,1578.10144042968,1581.1015625,S1C6 23012023,1080.0,2080.0
73,13,145,1643.80102539062,1647.70300292968,S1C6 23012023,1080.0,2080.0
74,13,145,1709.19921875,1713.70300292968,S1C6 23012023,1080.0,2080.0
75,13,145,2068.19921875,2072.1015625,S1C6 23012023,1080.0,2080.0
76,14,155,1335.89855957031,1337.20300292968,S1C6 23012023,1080.0,2080.0
77,14,155,1409.29699707031,1410.89074707031,S1C6 23012023,1080.0,2080.0
78,14,155,1466.60144042968,1468.6015625,S1C6 23012023,1080.0,2080.0
79,14,155,1521.0,1523.50012207031,S1C6 23012023,1080.0,2080.0
80,14,155,1575.89855957031,1578.89074707031,S1C6 23012023,1080.0,2080.0
81,14,155,1631.79699707031,1635.8046875,S1C6 23012023,1080.0,2080.0
82,14,155,1986.203125,2004.1015625,S1C6 23012023,1080.0,2080.0
83,14,155,2041.89855957031,2069.3046875,S1C6 23012023,1080.0,2080.0
84,14,155,2073.0,2078.39086914062,S1C6 23012023,1080.0,2080.0
85,15,165,1303.703125,1304.89074707031,S1C6 23012023,1080.0,2080.0
86,15,165,1367.703125,1369.3046875,S1C6 23012023,1080.0,2080.0
87,15,165,1424.29699707031,1426.3046875,S1C6 23012023,1080.0,2080.0
88,15,165,1473.39855957031,1475.89074707031,S1C6 23012023,1080.0,2080.0
89,15,165,1527.60144042968,1530.50012207031,S1C6 23012023,1080.0,2080.0
90,15,165,1577.60144042968,1581.20300292968,S1C6 23012023,1080.0,2080.0
91,15,165,1630.703125,1634.3046875,S1C6 23012023,1080.0,2080.0
92,15,165,1920.79699707031,1929.39074707031,S1C6 23012023,1080.0,2080.0
93,15,165,1949.39855957031,1956.8046875,S1C6 23012023,1080.0,2080.0
94,15,165,1995.29699707031,2007.39074707031,S1C6 23012023,1080.0,2080.0
95,15,165,2015.5,2035.3046875,S1C6 23012023,1080.0,2080.0
96,15,165,2056.703125,2078.6015625,S1C6 23012023,1080.0,2080.0
0,1,25,1441.0,1443.59997558593,S2C1 21012023,1080.0,2080.0
1,1,25,1482.69995117187,1486.29992675781,S2C1 21012023,1080.0,2080.0
2,1,25,1536.09997558593,1539.90014648437,S2C1 21012023,1080.0,2080.0
3,1,25,1581.59997558593,1585.90014648437,S2C1 21012023,1080.0,2080.0
4,1,25,1632.69995117187,1637.09997558593,S2C1 21012023,1080.0,2080.0
5,1,25,1685.09997558593,1689.69995117187,S2C1 21012023,1080.0,2080.0
6,1,25,1736.30004882812,1741.0,S2C1 21012023,1080.0,2080.0
7,1,25,1792.30004882812,1797.09997558593,S2C1 21012023,1080.0,2080.0
8,1,25,1838.5,1843.59997558593,S2C1 21012023,1080.0,2080.0
9,1,25,1906.09997558593,1910.90014648437,S2C1 21012023,1080.0,2080.0
10,1,25,1957.80004882812,1963.09997558593,S2C1 21012023,1080.0,2080.0
11,1,25,2005.59997558593,2011.29992675781,S2C1 21012023,1080.0,2080.0
12,1,25,2052.30004882812,2057.90014648437,S2C1 21012023,1080.0,2080.0
13,2,35,1420.10009765625,1422.7001953125,S2C1 21012023,1080.0,2080.0
14,2,35,1468.30004882812,1471.7001953125,S2C1 21012023,1080.0,2080.0
15,2,35,1531.80004882812,1535.7001953125,S2C1 21012023,1080.0,2080.0
16,2,35,1585.2001953125,1589.50012207031,S2C1 21012023,1080.0,2080.0
17,2,35,1639.0,1643.39965820312,S2C1 21012023,1080.0,2080.0
18,2,35,1695.7001953125,1700.2001953125,S2C1 21012023,1080.0,2080.0
19,2,35,1746.10009765625,1750.89965820312,S2C1 21012023,1080.0,2080.0
20,2,35,1793.2001953125,1798.39965820312,S2C1 21012023,1080.0,2080.0
21,2,35,1844.30004882812,1849.60009765625,S2C1 21012023,1080.0,2080.0
22,2,35,1889.2001953125,1895.30029296875,S2C1 21012023,1080.0,2080.0
23,2,35,1934.5,1941.00012207031,S2C1 21012023,1080.0,2080.0
24,2,35,1979.2001953125,1986.00012207031,S2C1 21012023,1080.0,2080.0
25,2,35,2027.60009765625,2034.7001953125,S2C1 21012023,1080.0,2080.0
26,3,45,1384.09948730468,1386.599609375,S2C1 21012023,1080.0,2080.0
27,3,45,1444.7001953125,1448.39965820312,S2C1 21012023,1080.0,2080.0
28,3,45,1501.2001953125,1505.00109863281,S2C1 21012023,1080.0,2080.0
29,3,45,1550.80004882812,1554.80078125,S2C1 21012023,1080.0,2080.0
30,3,45,1601.2001953125,1605.599609375,S2C1 21012023,1080.0,2080.0
31,3,45,1653.80004882812,1659.89965820312,S2C1 21012023,1080.0,2080.0
32,3,45,1725.40051269531,1731.50109863281,S2C1 21012023,1080.0,2080.0
33,4,55,1374.30102539062,1376.798828125,S2C1 21012023,1080.0,2080.0
34,4,55,1416.69921875,1420.00012207031,S2C1 21012023,1080.0,2080.0
35,4,55,1471.0,1474.50012207031,S2C1 21012023,1080.0,2080.0
36,4,55,1524.09948730468,1528.50012207031,S2C1 21012023,1080.0,2080.0
37,4,55,1576.0,1580.798828125,S2C1 21012023,1080.0,2080.0
38,4,55,1620.0,1626.00012207031,S2C1 21012023,1080.0,2080.0
39,5,65,1361.30102539062,1363.69909667968,S2C1 21012023,1080.0,2080.0
40,5,65,1419.5,1422.90258789062,S2C1 21012023,1080.0,2080.0
41,5,65,1470.90051269531,1474.69909667968,S2C1 21012023,1080.0,2080.0
42,5,65,1517.80102539062,1521.90258789062,S2C1 21012023,1080.0,2080.0
43,5,65,1562.09948730468,1566.69909667968,S2C1 21012023,1080.0,2080.0
44,5,65,1605.09948730468,1611.00012207031,S2C1 21012023,1080.0,2080.0
45,6,75,1334.69921875,1337.099609375,S2C1 21012023,1080.0,2080.0
46,6,75,1380.69921875,1384.19909667968,S2C1 21012023,1080.0,2080.0
47,6,75,1433.0,1436.69909667968,S2C1 21012023,1080.0,2080.0
48,6,75,1478.40051269531,1482.798828125,S2C1 21012023,1080.0,2080.0
49,6,75,1526.5,1531.798828125,S2C1 21012023,1080.0,2080.0
50,6,75,1574.19921875,1580.00012207031,S2C1 21012023,1080.0,2080.0
51,7,85,1321.09948730468,1323.40258789062,S2C1 21012023,1080.0,2080.0
52,7,85,1354.19921875,1357.50012207031,S2C1 21012023,1080.0,2080.0
53,7,85,1403.5,1407.298828125,S2C1 21012023,1080.0,2080.0
54,7,85,1444.09948730468,1448.40258789062,S2C1 21012023,1080.0,2080.0
55,7,85,1490.59948730468,1495.90258789062,S2C1 21012023,1080.0,2080.0
56,8,95,1303.19921875,1305.49621582031,S2C1 21012023,1080.0,2080.0
57,8,95,1381.89855957031,1385.49621582031,S2C1 21012023,1080.0,2080.0
58,8,95,1430.60144042968,1434.49621582031,S2C1 21012023,1080.0,2080.0
59,8,95,1478.69921875,1483.20300292968,S2C1 21012023,1080.0,2080.0
60,8,95,1537.60144042968,1542.796875,S2C1 21012023,1080.0,2080.0
61,9,105,1289.30102539062,1291.49621582031,S2C1 21012023,1080.0,2080.0
62,9,105,1369.19921875,1372.49621582031,S2C1 21012023,1080.0,2080.0
63,9,105,1415.5,1419.40258789062,S2C1 21012023,1080.0,2080.0
64,10,115,1278.5,1280.796875,S2C1 21012023,1080.0,2080.0
65,10,115,1377.60144042968,1380.99621582031,S2C1 21012023,1080.0,2080.0
66,10,115,1417.19921875,1421.6015625,S2C1 21012023,1080.0,2080.0
67,11,125,1267.19921875,1269.40258789062,S2C1 21012023,1080.0,2080.0
68,11,125,1313.30102539062,1316.6015625,S2C1 21012023,1080.0,2080.0
69,11,125,1362.60144042968,1366.40258789062,S2C1 21012023,1080.0,2080.0
70,11,125,1410.30102539062,1414.6015625,S2C1 21012023,1080.0,2080.0
71,12,135,1271.10144042968,1273.296875,S2C1 21012023,1080.0,2080.0
72,12,135,1326.5,1329.90258789062,S2C1 21012023,1080.0,2080.0
73,12,135,1387.5,1391.49621582031,S2C1 21012023,1080.0,2080.0
74,12,135,1430.80102539062,1435.70300292968,S2C1 21012023,1080.0,2080.0
75,13,145,1262.60144042968,1264.796875,S2C1 21012023,1080.0,2080.0
76,13,145,1341.10144042968,1344.6015625,S2C1 21012023,1080.0,2080.0
77,13,145,1385.80102539062,1389.70300292968,S2C1 21012023,1080.0,2080.0
78,14,155,1255.79699707031,1258.00012207031,S2C1 21012023,1080.0,2080.0
79,14,155,1315.39855957031,1318.50012207031,S2C1 21012023,1080.0,2080.0
80,14,155,1360.29699707031,1364.00012207031,S2C1 21012023,1080.0,2080.0
81,15,165,1237.89855957031,1240.20300292968,S2C1 21012023,1080.0,2080.0
82,15,165,1314.5,1318.1015625,S2C1 21012023,1080.0,2080.0
83,15,165,1370.5,1375.1015625,S2C1 21012023,1080.0,2080.0
84,15,165,2044.60144042968,2078.6015625,S2C1 21012023,1080.0,2080.0
0,1,25,1727.90002441406,1730.19995117187,S2C2 21012023,1080.0,2080.0
1,1,25,1929.59997558593,1932.19995117187,S2C2 21012023,1080.0,2080.0
2,2,35,1545.30004882812,1547.7001953125,S2C2 21012023,1080.0,2080.0
3,2,35,1724.7001953125,1727.30029296875,S2C2 21012023,1080.0,2080.0
4,2,35,1848.7001953125,1851.60009765625,S2C2 21012023,1080.0,2080.0
